Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"3.6000","1.1847","67.0715","1.1847","0.9166","0.5208"
"3.6200","1.1914","67.6492","1.1914","0.9218","0.5253"
"3.6400","1.1982","68.2839","1.1982","0.9270","0.5302"
"3.6600","1.2060","68.9756","1.2060","0.9331","0.5356"
"3.6800","1.2137","69.7555","1.2137","0.9390","0.5416"
"3.7000","1.2193","70.4948","1.2193","0.9434","0.5473"
"3.7200","1.2248","71.0701","1.2248","0.9476","0.5518"
"3.7400","1.2307","71.5665","1.2307","0.9522","0.5557"
"3.7600","1.2376","72.1299","1.2376","0.9575","0.5600"
"3.7800","1.2447","72.8061","1.2447","0.9630","0.5653"
"3.8000","1.2519","73.5652","1.2519","0.9686","0.5712"
"3.8200","1.2600","74.3608","1.2600","0.9749","0.5774"
"3.8400","1.2672","75.2132","1.2672","0.9804","0.5840"
"3.8600","1.2725","75.9643","1.2725","0.9845","0.5898"
"3.8800","1.2779","76.5415","1.2779","0.9887","0.5943"
"3.9000","1.2841","77.0709","1.2841","0.9935","0.5984"
"3.9200","1.2911","77.6861","1.2911","0.9989","0.6032"
"3.9400","1.2982","78.4241","1.2982","1.0044","0.6089"
"3.9600","1.3057","79.2190","1.3057","1.0102","0.6151"
"3.9790","1.3138","80.0327","1.3138","1.0165","0.6214"

