Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.2600","0.4040","43.7014","0.4040","0.4031","0.3393"
"1.2800","0.4102","44.5259","0.4102","0.4093","0.3457"
"1.3000","0.4165","45.3248","0.4165","0.4156","0.3519"
"1.3200","0.4241","46.1672","0.4241","0.4232","0.3585"
"1.3400","0.4309","47.1728","0.4309","0.4300","0.3663"
"1.3600","0.4364","48.0551","0.4364","0.4355","0.3731"
"1.3800","0.4422","48.7583","0.4422","0.4412","0.3786"
"1.4000","0.4488","49.5096","0.4488","0.4478","0.3844"
"1.4200","0.4561","50.4764","0.4561","0.4551","0.3919"
"1.4400","0.4632","51.5818","0.4632","0.4621","0.4005"
"1.4600","0.4709","52.7005","0.4709","0.4699","0.4092"
"1.4800","0.4795","53.8848","0.4795","0.4784","0.4184"
"1.5000","0.4859","55.0825","0.4859","0.4848","0.4277"
"1.5200","0.4915","55.9455","0.4915","0.4904","0.4344"
"1.5400","0.4973","56.6206","0.4973","0.4962","0.4396"
"1.5600","0.5038","57.3059","0.5038","0.5026","0.4449"
"1.5800","0.5103","58.0794","0.5103","0.5092","0.4509"
"1.6000","0.5169","58.9327","0.5169","0.5157","0.4576"
"1.6200","0.5246","59.9215","0.5246","0.5234","0.4653"
"1.6400","0.5326","61.1753","0.5326","0.5315","0.4750"
"1.6600","0.5384","62.4859","0.5384","0.5372","0.4852"
"1.6800","0.5438","63.4981","0.5438","0.5426","0.4930"
"1.7000","0.5495","64.3693","0.5495","0.5483","0.4998"
"1.7200","0.5559","65.3148","0.5559","0.5547","0.5071"
"1.7400","0.5627","66.4398","0.5627","0.5615","0.5159"
"1.7600","0.5696","67.6690","0.5696","0.5683","0.5254"
"1.7800","0.5778","68.9622","0.5778","0.5765","0.5354"
"1.8000","0.5858","70.4014","0.5858","0.5845","0.5466"
"1.8200","0.5917","71.6712","0.5917","0.5904","0.5565"
"1.8400","0.5972","72.5149","0.5972","0.5958","0.5630"
"1.8600","0.6029","73.1440","0.6029","0.6016","0.5679"
"1.8800","0.6095","73.8579","0.6095","0.6082","0.5735"
"1.9000","0.6165","74.7800","0.6165","0.6151","0.5806"
"1.9200","0.6236","75.8364","0.6236","0.6223","0.5888"
"1.9400","0.6322","76.9931","0.6322","0.6308","0.5978"
"1.9600","0.6397","78.3408","0.6397","0.6383","0.6083"
"1.9800","0.6452","79.4568","0.6452","0.6438","0.6169"
"1.9940","0.6491","80.0153","0.6491","0.6477","0.6213"

