Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.9600","0.6402","69.9840","0.6402","0.5229","0.5434"
"1.9800","0.6458","70.5302","0.6458","0.5275","0.5476"
"2.0000","0.6523","71.1315","0.6523","0.5328","0.5523"
"2.0200","0.6589","71.8904","0.6589","0.5383","0.5582"
"2.0400","0.6659","72.6803","0.6659","0.5439","0.5643"
"2.0600","0.6739","73.5550","0.6739","0.5505","0.5711"
"2.0800","0.6820","74.6328","0.6820","0.5571","0.5795"
"2.1000","0.6880","75.6929","0.6880","0.5620","0.5877"
"2.1200","0.6936","76.5143","0.6936","0.5665","0.5941"
"2.1400","0.6995","77.2326","0.6995","0.5714","0.5997"
"2.1600","0.7061","77.9697","0.7061","0.5768","0.6054"
"2.1800","0.7128","78.8381","0.7128","0.5822","0.6121"
"2.2000","0.7194","79.7373","0.7194","0.5876","0.6191"
"2.2060","0.7215","80.0089","0.7215","0.5894","0.6212"

