Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.4400","0.4659","51.8395","0.4659","0.3806","0.4025"
"1.4600","0.4716","52.3556","0.4716","0.3853","0.4065"
"1.4800","0.4780","52.8928","0.4780","0.3905","0.4107"
"1.5000","0.4851","53.5723","0.4851","0.3962","0.4160"
"1.5200","0.4922","54.3901","0.4922","0.4020","0.4223"
"1.5400","0.5002","55.2783","0.5002","0.4086","0.4292"
"1.5600","0.5090","56.3100","0.5090","0.4158","0.4372"
"1.5800","0.5152","57.3203","0.5152","0.4208","0.4451"
"1.6000","0.5205","58.0870","0.5205","0.4252","0.4510"
"1.6200","0.5261","58.6407","0.5261","0.4297","0.4553"
"1.6400","0.5322","59.2097","0.5322","0.4348","0.4597"
"1.6600","0.5387","59.8711","0.5387","0.4401","0.4649"
"1.6800","0.5450","60.6321","0.5450","0.4452","0.4708"
"1.7000","0.5524","61.4343","0.5524","0.4512","0.4770"
"1.7200","0.5605","62.3884","0.5605","0.4579","0.4844"
"1.7400","0.5666","63.3771","0.5666","0.4628","0.4921"
"1.7600","0.5720","64.1798","0.5720","0.4672","0.4983"
"1.7800","0.5778","64.8199","0.5778","0.4720","0.5033"
"1.8000","0.5845","65.4694","0.5845","0.4774","0.5083"
"1.8200","0.5916","66.2631","0.5916","0.4833","0.5145"
"1.8400","0.5990","67.1694","0.5990","0.4893","0.5215"
"1.8600","0.6075","68.1712","0.6075","0.4962","0.5293"
"1.8800","0.6153","69.2965","0.6153","0.5026","0.5380"
"1.9000","0.6206","70.3121","0.6206","0.5070","0.5459"
"1.9200","0.6260","71.0376","0.6260","0.5113","0.5516"
"1.9400","0.6320","71.6569","0.6320","0.5162","0.5564"
"1.9600","0.6386","72.3656","0.6386","0.5216","0.5619"
"1.9800","0.6452","73.1742","0.6452","0.5270","0.5682"
"2.0000","0.6524","74.0653","0.6524","0.5329","0.5751"
"2.0200","0.6608","75.0628","0.6608","0.5398","0.5828"
"2.0400","0.6681","76.1996","0.6681","0.5457","0.5916"
"2.0600","0.6737","77.2217","0.6737","0.5503","0.5996"
"2.0800","0.6794","78.0317","0.6794","0.5550","0.6059"
"2.1000","0.6855","78.7670","0.6855","0.5600","0.6116"
"2.1200","0.6922","79.5839","0.6922","0.5654","0.6179"
"2.1300","0.6955","80.0339","0.6955","0.5681","0.6214"

