Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"0.6000","0.1887","12.7024","0.1887","0.1577","0.0986"
"0.6200","0.1962","13.4419","0.1962","0.1640","0.1044"
"0.6400","0.2018","14.1184","0.2018","0.1687","0.1096"
"0.6600","0.2076","14.7093","0.2076","0.1735","0.1142"
"0.6800","0.2138","15.2608","0.2138","0.1787","0.1185"
"0.7000","0.2208","15.8640","0.2208","0.1846","0.1232"
"0.7200","0.2274","16.4760","0.2274","0.1901","0.1279"
"0.7400","0.2342","17.1119","0.2342","0.1958","0.1329"
"0.7600","0.2423","17.7860","0.2423","0.2025","0.1381"
"0.7800","0.2489","18.4899","0.2489","0.2081","0.1436"
"0.8000","0.2541","19.0955","0.2541","0.2124","0.1483"
"0.8200","0.2597","19.6181","0.2597","0.2171","0.1523"
"0.8400","0.2658","20.1132","0.2658","0.2222","0.1562"
"0.8600","0.2724","20.6836","0.2724","0.2277","0.1606"
"0.8800","0.2790","21.2949","0.2790","0.2333","0.1653"
"0.9000","0.2860","21.9400","0.2860","0.2391","0.1703"
"0.9200","0.2947","22.6531","0.2947","0.2463","0.1759"
"0.9400","0.3020","23.3976","0.3020","0.2525","0.1817"
"0.9600","0.3079","24.0552","0.3079","0.2574","0.1868"
"0.9800","0.3137","24.5885","0.3137","0.2622","0.1909"
"1.0000","0.3202","25.0660","0.3202","0.2676","0.1946"
"1.0200","0.3270","25.5824","0.3270","0.2734","0.1986"
"1.0400","0.3339","26.1426","0.3339","0.2791","0.2030"
"1.0600","0.3419","26.7413","0.3419","0.2858","0.2076"
"1.0800","0.3500","27.4054","0.3500","0.2926","0.2128"
"1.1000","0.3557","28.0030","0.3557","0.2974","0.2174"
"1.1200","0.3612","28.4711","0.3612","0.3019","0.2211"
"1.1400","0.3669","28.8860","0.3669","0.3067","0.2243"
"1.1600","0.3732","29.3178","0.3732","0.3120","0.2276"
"1.1800","0.3798","29.8146","0.3798","0.3175","0.2315"
"1.2000","0.3863","30.3166","0.3863","0.3229","0.2354"
"1.2200","0.3937","30.8439","0.3937","0.3291","0.2395"
"1.2400","0.4017","31.4440","0.4017","0.3358","0.2441"
"1.2600","0.4078","32.0078","0.4078","0.3409","0.2485"
"1.2800","0.4138","32.4721","0.4138","0.3459","0.2521"
"1.3000","0.4200","32.8831","0.4200","0.3511","0.2553"
"1.3200","0.4269","33.2938","0.4269","0.3569","0.2585"
"1.3400","0.4338","33.7599","0.4338","0.3627","0.2621"
"1.3600","0.4406","34.2377","0.4406","0.3683","0.2658"
"1.3800","0.4486","34.7538","0.4486","0.3750","0.2698"
"1.4000","0.4559","35.3187","0.4559","0.3811","0.2742"
"1.4200","0.4613","35.7738","0.4613","0.3856","0.2778"
"1.4400","0.4669","36.1135","0.4669","0.3903","0.2804"
"1.4600","0.4730","36.4441","0.4730","0.3954","0.2830"
"1.4800","0.4799","36.8394","0.4799","0.4012","0.2860"
"1.5000","0.4869","37.2891","0.4869","0.4070","0.2895"
"1.5200","0.4943","37.7947","0.4943","0.4132","0.2935"
"1.5400","0.5033","38.3553","0.5033","0.4208","0.2978"
"1.5600","0.5106","38.9536","0.5106","0.4269","0.3025"
"1.5800","0.5162","39.3849","0.5162","0.4315","0.3058"
"1.6000","0.5215","39.6971","0.5215","0.4360","0.3082"
"1.6200","0.5275","39.9805","0.5275","0.4410","0.3104"
"1.6400","0.5338","40.3404","0.5338","0.4462","0.3132"
"1.6600","0.5399","40.7064","0.5399","0.4514","0.3161"
"1.6800","0.5466","41.0911","0.5466","0.4570","0.3190"
"1.7000","0.5549","41.5779","0.5549","0.4639","0.3228"
"1.7200","0.5618","42.1366","0.5618","0.4696","0.3272"
"1.7400","0.5674","42.5941","0.5674","0.4743","0.3307"
"1.7600","0.5731","42.9632","0.5731","0.4791","0.3336"
"1.7800","0.5796","43.3342","0.5796","0.4845","0.3365"
"1.8000","0.5867","43.7846","0.5867","0.4905","0.3400"
"1.8200","0.5937","44.2904","0.5937","0.4964","0.3439"
"1.8400","0.6011","44.8093","0.6011","0.5025","0.3479"
"1.8600","0.6090","45.3794","0.6090","0.5091","0.3523"
"1.8800","0.6148","45.9091","0.6148","0.5140","0.3565"
"1.9000","0.6204","46.3179","0.6204","0.5187","0.3596"
"1.9200","0.6266","46.7016","0.6266","0.5238","0.3626"
"1.9400","0.6334","47.1510","0.6334","0.5295","0.3661"
"1.9600","0.6404","47.7077","0.6404","0.5354","0.3704"
"1.9800","0.6472","48.2847","0.6472","0.5411","0.3749"
"2.0000","0.6550","48.9156","0.6550","0.5476","0.3798"
"2.0200","0.6630","49.6601","0.6630","0.5543","0.3856"
"2.0400","0.6689","50.3902","0.6689","0.5592","0.3912"
"2.0600","0.6746","51.0172","0.6746","0.5639","0.3961"
"2.0800","0.6803","51.5950","0.6803","0.5687","0.4006"
"2.1000","0.6865","52.1961","0.6865","0.5739","0.4053"
"2.1200","0.6930","52.8999","0.6930","0.5794","0.4107"
"2.1400","0.6998","53.6355","0.6998","0.5850","0.4164"
"2.1600","0.7079","54.4827","0.7079","0.5918","0.4230"
"2.1800","0.7158","55.4597","0.7158","0.5984","0.4306"
"2.2000","0.7214","56.3396","0.7214","0.6031","0.4374"
"2.2200","0.7270","57.0525","0.7270","0.6077","0.4430"
"2.2400","0.7331","57.7137","0.7331","0.6129","0.4481"
"2.2600","0.7401","58.4469","0.7401","0.6187","0.4538"
"2.2800","0.7472","59.2882","0.7472","0.6246","0.4603"
"2.3000","0.7544","60.1856","0.7544","0.6307","0.4673"
"2.3200","0.7626","61.1475","0.7626","0.6375","0.4748"
"2.3400","0.7693","62.1618","0.7693","0.6431","0.4826"
"2.3600","0.7745","62.9692","0.7745","0.6475","0.4889"
"2.3800","0.7799","63.6150","0.7799","0.6520","0.4939"
"2.4000","0.7860","64.2418","0.7860","0.6571","0.4988"
"2.4200","0.7929","64.9871","0.7929","0.6629","0.5046"
"2.4400","0.8001","65.8459","0.8001","0.6688","0.5113"
"2.4600","0.8077","66.7742","0.8077","0.6753","0.5185"
"2.4800","0.8164","67.7897","0.8164","0.6825","0.5263"
"2.5000","0.8232","68.8305","0.8232","0.6882","0.5344"
"2.5200","0.8288","69.6703","0.8288","0.6929","0.5409"
"2.5400","0.8346","70.3627","0.8346","0.6977","0.5463"
"2.5600","0.8409","71.0323","0.8409","0.7030","0.5515"
"2.5800","0.8477","71.7864","0.8477","0.7086","0.5574"
"2.6000","0.8540","72.5883","0.8540","0.7139","0.5636"
"2.6200","0.8607","73.3588","0.8607","0.7195","0.5696"
"2.6400","0.8685","74.2074","0.8685","0.7260","0.5762"
"2.6600","0.8745","75.0990","0.8745","0.7311","0.5831"
"2.6800","0.8798","75.8328","0.8798","0.7355","0.5888"
"2.7000","0.8856","76.4692","0.8856","0.7404","0.5937"
"2.7200","0.8922","77.1609","0.8922","0.7459","0.5991"
"2.7400","0.8994","77.9491","0.8994","0.7518","0.6052"
"2.7600","0.9066","78.8310","0.9066","0.7579","0.6121"
"2.7800","0.9147","79.7610","0.9147","0.7646","0.6193"
"2.7850","0.9169","80.0133","0.9169","0.7665","0.6213"

