Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.5000","0.4856","14.4079","0.4856","0.4828","0.1119"
"1.5200","0.4928","14.7549","0.4928","0.4899","0.1146"
"1.5400","0.5009","15.1368","0.5009","0.4980","0.1175"
"1.5600","0.5093","15.5542","0.5093","0.5064","0.1208"
"1.5800","0.5154","15.9650","0.5154","0.5124","0.1240"
"1.6000","0.5208","16.3200","0.5208","0.5178","0.1267"
"1.6200","0.5264","16.6086","0.5264","0.5234","0.1290"
"1.6400","0.5329","16.9145","0.5329","0.5298","0.1313"
"1.6600","0.5396","17.2298","0.5396","0.5365","0.1338"
"1.6800","0.5465","17.5668","0.5465","0.5433","0.1364"
"1.7000","0.5542","17.9412","0.5542","0.5510","0.1393"
"1.7200","0.5620","18.3311","0.5620","0.5587","0.1423"
"1.7400","0.5676","18.7007","0.5676","0.5643","0.1452"
"1.7600","0.5733","19.0388","0.5733","0.5699","0.1478"
"1.7800","0.5792","19.3249","0.5792","0.5758","0.1500"
"1.8000","0.5858","19.6252","0.5858","0.5823","0.1524"
"1.8200","0.5927","19.9509","0.5927","0.5892","0.1549"
"1.8400","0.5996","20.2900","0.5996","0.5961","0.1575"
"1.8600","0.6076","20.6511","0.6076","0.6040","0.1603"
"1.8800","0.6151","21.0360","0.6151","0.6115","0.1633"
"1.9000","0.6208","21.3804","0.6208","0.6172","0.1660"
"1.9200","0.6266","21.6938","0.6266","0.6229","0.1684"
"1.9400","0.6327","21.9765","0.6327","0.6290","0.1706"
"1.9600","0.6395","22.2548","0.6395","0.6357","0.1728"
"1.9800","0.6462","22.5787","0.6462","0.6424","0.1753"
"2.0000","0.6529","22.8964","0.6529","0.6491","0.1778"
"2.0200","0.6607","23.2405","0.6607","0.6568","0.1804"
"2.0400","0.6677","23.6231","0.6677","0.6638","0.1834"
"2.0600","0.6733","23.9807","0.6733","0.6693","0.1862"
"2.0800","0.6792","24.3114","0.6792","0.6752","0.1888"
"2.1000","0.6856","24.6288","0.6856","0.6816","0.1912"
"2.1200","0.6928","24.9633","0.6928","0.6888","0.1938"
"2.1400","0.6998","25.3432","0.6998","0.6957","0.1968"
"2.1600","0.7074","25.7404","0.7074","0.7033","0.1999"
"2.1800","0.7160","26.1637","0.7160","0.7118","0.2031"
"2.2000","0.7227","26.6024","0.7227","0.7184","0.2066"
"2.2200","0.7282","26.9815","0.7282","0.7239","0.2095"
"2.2400","0.7336","27.2955","0.7336","0.7293","0.2119"
"2.2600","0.7398","27.5874","0.7398","0.7354","0.2142"
"2.2800","0.7464","27.8964","0.7464","0.7420","0.2166"
"2.3000","0.7529","28.2463","0.7529","0.7484","0.2193"
"2.3200","0.7599","28.6084","0.7599","0.7555","0.2221"
"2.3400","0.7680","28.9927","0.7680","0.7635","0.2251"
"2.3600","0.7741","29.3743","0.7741","0.7696","0.2281"
"2.3800","0.7794","29.7013","0.7794","0.7749","0.2306"
"2.4000","0.7852","29.9934","0.7852","0.7806","0.2329"
"2.4200","0.7917","30.2865","0.7917","0.7871","0.2352"
"2.4400","0.7990","30.6238","0.7990","0.7943","0.2378"
"2.4600","0.8061","30.9939","0.8061","0.8013","0.2406"
"2.4800","0.8139","31.3636","0.8139","0.8092","0.2435"
"2.5000","0.8222","31.7664","0.8222","0.8174","0.2466"
"2.5200","0.8280","32.1409","0.8280","0.8232","0.2496"
"2.5400","0.8336","32.4609","0.8336","0.8287","0.2520"
"2.5600","0.8395","32.7172","0.8395","0.8346","0.2540"
"2.5800","0.8463","32.9642","0.8463","0.8413","0.2559"
"2.6000","0.8531","33.2474","0.8531","0.8481","0.2581"
"2.6200","0.8598","33.5881","0.8598","0.8548","0.2608"
"2.6400","0.8678","33.9412","0.8678","0.8627","0.2635"
"2.6600","0.8755","34.3113","0.8755","0.8704","0.2664"
"2.6800","0.8813","34.6425","0.8813","0.8761","0.2690"
"2.7000","0.8870","34.9171","0.8870","0.8818","0.2711"
"2.7200","0.8929","35.1803","0.8929","0.8877","0.2732"
"2.7400","0.8994","35.4567","0.8994","0.8941","0.2753"
"2.7600","0.9058","35.7554","0.9058","0.9005","0.2776"
"2.7800","0.9121","36.0324","0.9121","0.9068","0.2798"
"2.8000","0.9197","36.3011","0.9197","0.9143","0.2819"
"2.8200","0.9275","36.6544","0.9275","0.9221","0.2846"
"2.8400","0.9333","37.0422","0.9333","0.9279","0.2876"
"2.8600","0.9389","37.3485","0.9389","0.9334","0.2900"
"2.8800","0.9451","37.5802","0.9451","0.9396","0.2918"
"2.9000","0.9523","37.8473","0.9523","0.9467","0.2939"
"2.9200","0.9594","38.1859","0.9594","0.9537","0.2965"
"2.9400","0.9668","38.5251","0.9668","0.9611","0.2991"
"2.9600","0.9750","38.8605","0.9750","0.9693","0.3017"
"2.9800","0.9811","39.2045","0.9811","0.9754","0.3044"
"3.0000","0.9862","39.4869","0.9862","0.9805","0.3066"
"3.0200","0.9920","39.7264","0.9920","0.9862","0.3084"
"3.0400","0.9985","39.9708","0.9985","0.9927","0.3103"
"3.0600","1.0060","40.2687","1.0060","1.0001","0.3127"
"3.0800","1.0135","40.6206","1.0135","1.0075","0.3154"
"3.1000","1.0214","40.9776","1.0214","1.0154","0.3182"
"3.1200","1.0296","41.3378","1.0296","1.0235","0.3210"
"3.1400","1.0353","41.7059","1.0353","1.0292","0.3238"
"3.1600","1.0407","41.9818","1.0407","1.0345","0.3260"
"3.1800","1.0463","42.2111","1.0463","1.0402","0.3277"
"3.2000","1.0527","42.4540","1.0527","1.0465","0.3296"
"3.2200","1.0594","42.7374","1.0594","1.0531","0.3318"
"3.2400","1.0659","43.0648","1.0659","1.0596","0.3344"
"3.2600","1.0731","43.3910","1.0731","1.0668","0.3369"
"3.2800","1.0814","43.7272","1.0814","1.0750","0.3395"
"3.3000","1.0875","44.0674","1.0875","1.0812","0.3422"
"3.3200","1.0933","44.3672","1.0933","1.0869","0.3445"
"3.3400","1.0993","44.6149","1.0993","1.0929","0.3464"
"3.3600","1.1061","44.8959","1.1061","1.0996","0.3486"
"3.3800","1.1130","45.1831","1.1130","1.1065","0.3508"
"3.4000","1.1200","45.4973","1.1200","1.1134","0.3533"
"3.4200","1.1284","45.8504","1.1284","1.1218","0.3560"
"3.4400","1.1361","46.2349","1.1361","1.1295","0.3590"
"3.4600","1.1415","46.5805","1.1415","1.1348","0.3617"
"3.4800","1.1468","46.8638","1.1468","1.1401","0.3639"
"3.5000","1.1524","47.0816","1.1524","1.1456","0.3656"
"3.5200","1.1588","47.3154","1.1588","1.1520","0.3674"
"3.5400","1.1657","47.5976","1.1657","1.1589","0.3696"
"3.5600","1.1729","47.9005","1.1729","1.1661","0.3719"
"3.5800","1.1817","48.2670","1.1817","1.1747","0.3748"
"3.6000","1.1890","48.6569","1.1890","1.1821","0.3778"
"3.6200","1.1945","48.9865","1.1945","1.1875","0.3803"
"3.6400","1.2003","49.2570","1.2003","1.1933","0.3824"
"3.6600","1.2065","49.5121","1.2065","1.1994","0.3844"
"3.6800","1.2131","49.7708","1.2131","1.2060","0.3864"
"3.7000","1.2197","50.0553","1.2197","1.2126","0.3886"
"3.7200","1.2264","50.3402","1.2264","1.2192","0.3909"
"3.7400","1.2342","50.6523","1.2342","1.2269","0.3933"
"3.7600","1.2409","50.9872","1.2409","1.2336","0.3959"
"3.7800","1.2465","51.3050","1.2465","1.2392","0.3984"
"3.8000","1.2524","51.5706","1.2524","1.2450","0.4004"
"3.8200","1.2587","51.8240","1.2587","1.2513","0.4024"
"3.8400","1.2659","52.0979","1.2659","1.2585","0.4045"
"3.8600","1.2728","52.4147","1.2728","1.2653","0.4070"
"3.8800","1.2800","52.7406","1.2800","1.2725","0.4095"
"3.9000","1.2884","53.0861","1.2884","1.2809","0.4122"
"3.9200","1.2949","53.4449","1.2949","1.2874","0.4150"
"3.9400","1.3005","53.7501","1.3005","1.2929","0.4173"
"3.9600","1.3063","54.0240","1.3063","1.2986","0.4195"
"3.9800","1.3128","54.2707","1.3128","1.3051","0.4214"
"4.0000","1.3196","54.5436","1.3196","1.3118","0.4235"
"4.0200","1.3262","54.8454","1.3262","1.3185","0.4258"
"4.0400","1.3341","55.1695","1.3341","1.3263","0.4284"
"4.0600","1.3426","55.5263","1.3426","1.3347","0.4311"
"4.0800","1.3488","55.8847","1.3488","1.3409","0.4339"
"4.1000","1.3543","56.1883","1.3543","1.3464","0.4363"
"4.1200","1.3600","56.4430","1.3600","1.3521","0.4382"
"4.1400","1.3665","56.6775","1.3665","1.3584","0.4401"
"4.1600","1.3730","56.9225","1.3730","1.3650","0.4420"
"4.1800","1.3798","57.2097","1.3798","1.3717","0.4442"
"4.2000","1.3877","57.5256","1.3877","1.3795","0.4466"
"4.2200","1.3954","57.8789","1.3954","1.3872","0.4494"
"4.2400","1.4009","58.1899","1.4009","1.3927","0.4518"
"4.2600","1.4063","58.4450","1.4063","1.3981","0.4538"
"4.2800","1.4124","58.6794","1.4124","1.4041","0.4556"
"4.3000","1.4193","58.9440","1.4193","1.4109","0.4577"
"4.3200","1.4263","59.2427","1.4263","1.4180","0.4600"
"4.3400","1.4334","59.5735","1.4334","1.4250","0.4626"
"4.3600","1.4415","59.9184","1.4415","1.4330","0.4652"
"4.3800","1.4486","60.2902","1.4486","1.4401","0.4681"
"4.4000","1.4539","60.6159","1.4539","1.4454","0.4706"
"4.4200","1.4595","60.8749","1.4595","1.4510","0.4727"
"4.4400","1.4657","61.1124","1.4657","1.4571","0.4745"
"4.4600","1.4726","61.3483","1.4726","1.4640","0.4763"
"4.4800","1.4796","61.6375","1.4796","1.4710","0.4786"
"4.5000","1.4871","61.9586","1.4871","1.4784","0.4811"
"4.5200","1.4956","62.3224","1.4956","1.4869","0.4839"
"4.5400","1.5023","62.6849","1.5023","1.4935","0.4867"
"4.5600","1.5078","63.0032","1.5078","1.4990","0.4892"
"4.5800","1.5134","63.2481","1.5134","1.5045","0.4911"
"4.6000","1.5191","63.4595","1.5191","1.5102","0.4927"
"4.6200","1.5255","63.6808","1.5255","1.5165","0.4944"
"4.6400","1.5320","63.9436","1.5320","1.5230","0.4965"
"4.6600","1.5391","64.2117","1.5391","1.5300","0.4986"
"4.6800","1.5476","64.5219","1.5476","1.5385","0.5010"
"4.7000","1.5545","64.8538","1.5545","1.5454","0.5035"
"4.7200","1.5600","65.1416","1.5600","1.5509","0.5058"
"4.7400","1.5659","65.3789","1.5659","1.5567","0.5076"
"4.7600","1.5725","65.5974","1.5725","1.5633","0.5093"
"4.7800","1.5796","65.8289","1.5796","1.5703","0.5111"
"4.8000","1.5867","66.1002","1.5867","1.5774","0.5132"
"4.8200","1.5943","66.3971","1.5943","1.5850","0.5155"
"4.8400","1.6023","66.7201","1.6023","1.5929","0.5180"
"4.8600","1.6081","67.0381","1.6081","1.5987","0.5205"
"4.8800","1.6134","67.2870","1.6134","1.6039","0.5224"
"4.9000","1.6190","67.4938","1.6190","1.6095","0.5240"
"4.9200","1.6256","67.7032","1.6256","1.6161","0.5257"
"4.9400","1.6325","67.9546","1.6325","1.6229","0.5276"
"4.9600","1.6394","68.2363","1.6394","1.6297","0.5298"
"4.9800","1.6473","68.5417","1.6473","1.6376","0.5322"
"5.0000","1.6555","68.8843","1.6555","1.6458","0.5348"
"5.0200","1.6616","69.2307","1.6616","1.6519","0.5375"
"5.0400","1.6674","69.5128","1.6674","1.6576","0.5397"
"5.0600","1.6734","69.7478","1.6734","1.6636","0.5415"
"5.0800","1.6801","69.9833","1.6801","1.6702","0.5434"
"5.1000","1.6867","70.2451","1.6867","1.6768","0.5454"
"5.1200","1.6933","70.5381","1.6933","1.6834","0.5477"
"5.1400","1.7013","70.8413","1.7013","1.6913","0.5500"
"5.1600","1.7088","71.1751","1.7088","1.6988","0.5526"
"5.1800","1.7144","71.4945","1.7144","1.7043","0.5551"
"5.2000","1.7199","71.7535","1.7199","1.7098","0.5571"
"5.2200","1.7258","71.9792","1.7258","1.7157","0.5589"
"5.2400","1.7322","72.2012","1.7322","1.7220","0.5606"
"5.2600","1.7388","72.4641","1.7388","1.7286","0.5626"
"5.2800","1.7456","72.7541","1.7456","1.7354","0.5649"
"5.3000","1.7538","73.0756","1.7538","1.7436","0.5674"
"5.3200","1.7617","73.4343","1.7617","1.7513","0.5702"
"5.3400","1.7674","73.7786","1.7674","1.7571","0.5728"
"5.3600","1.7732","74.0579","1.7732","1.7628","0.5750"
"5.3800","1.7796","74.3122","1.7796","1.7691","0.5770"
"5.4000","1.7866","74.5711","1.7866","1.7762","0.5790"
"5.4200","1.7934","74.8633","1.7934","1.7829","0.5813"
"5.4400","1.8007","75.1807","1.8007","1.7901","0.5837"
"5.4600","1.8088","75.5131","1.8088","1.7982","0.5863"
"5.4800","1.8149","75.8479","1.8149","1.8042","0.5889"
"5.5000","1.8200","76.1281","1.8200","1.8093","0.5911"
"5.5200","1.8256","76.3447","1.8256","1.8149","0.5928"
"5.5400","1.8320","76.5667","1.8320","1.8212","0.5945"
"5.5600","1.8390","76.8245","1.8390","1.8282","0.5965"
"5.5800","1.8459","77.1134","1.8459","1.8351","0.5987"
"5.6000","1.8532","77.4255","1.8532","1.8423","0.6012"
"5.6200","1.8613","77.7636","1.8613","1.8504","0.6038"
"5.6400","1.8676","78.1072","1.8676","1.8567","0.6065"
"5.6600","1.8731","78.3931","1.8731","1.8622","0.6087"
"5.6800","1.8790","78.6368","1.8790","1.8680","0.6106"
"5.7000","1.8856","78.8675","1.8856","1.8746","0.6124"
"5.7200","1.8929","79.1368","1.8929","1.8818","0.6144"
"5.7400","1.8999","79.4226","1.8999","1.8887","0.6167"
"5.7600","1.9078","79.7425","1.9078","1.8966","0.6191"
"5.7760","1.9145","80.0027","1.9145","1.9032","0.6212"

