Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"0.7400","0.2329","2.9495","0.2329","0.2315","0.0229"
"0.7600","0.2404","3.3373","0.2404","0.2389","0.0259"
"0.7800","0.2461","3.6892","0.2461","0.2447","0.0286"
"0.8000","0.2521","4.0257","0.2521","0.2506","0.0313"
"0.8200","0.2583","4.3167","0.2583","0.2568","0.0335"
"0.8400","0.2655","4.6486","0.2655","0.2639","0.0361"
"0.8600","0.2725","5.0116","0.2725","0.2709","0.0389"
"0.8800","0.2795","5.3969","0.2795","0.2779","0.0419"
"0.9000","0.2878","5.8004","0.2878","0.2861","0.0450"
"0.9200","0.2943","6.2083","0.2943","0.2926","0.0482"
"0.9400","0.2994","6.5517","0.2994","0.2976","0.0509"
"0.9600","0.3050","6.8444","0.3050","0.3032","0.0531"
"0.9800","0.3113","7.1346","0.3113","0.3095","0.0554"
"1.0000","0.3183","7.4612","0.3183","0.3165","0.0579"
"1.0200","0.3251","7.8322","0.3251","0.3232","0.0608"
"1.0400","0.3326","8.2165","0.3326","0.3307","0.0638"
"1.0600","0.3413","8.6451","0.3413","0.3393","0.0671"
"1.0800","0.3480","9.0825","0.3480","0.3459","0.0705"
"1.1000","0.3538","9.4806","0.3538","0.3517","0.0736"
"1.1200","0.3597","9.8117","0.3597","0.3576","0.0762"
"1.1400","0.3661","10.1273","0.3661","0.3640","0.0786"
"1.1600","0.3728","10.4513","0.3728","0.3706","0.0811"
"1.1800","0.3794","10.8056","0.3794","0.3772","0.0839"
"1.2000","0.3865","11.1772","0.3865","0.3842","0.0868"
"1.2200","0.3940","11.5701","0.3940","0.3917","0.0898"
"1.2400","0.3997","11.9553","0.3997","0.3973","0.0928"
"1.2600","0.4052","12.2861","0.4052","0.4029","0.0954"
"1.2800","0.4112","12.5902","0.4112","0.4088","0.0978"
"1.3000","0.4178","12.9022","0.4178","0.4154","0.1002"
"1.3200","0.4249","13.2441","0.4249","0.4224","0.1028"
"1.3400","0.4320","13.6165","0.4320","0.4294","0.1057"
"1.3600","0.4402","14.0154","0.4402","0.4376","0.1088"
"1.3800","0.4482","14.4409","0.4482","0.4456","0.1121"
"1.4000","0.4541","14.8306","0.4541","0.4514","0.1152"
"1.4200","0.4598","15.1628","0.4598","0.4571","0.1177"
"1.4400","0.4660","15.4464","0.4660","0.4633","0.1199"
"1.4600","0.4729","15.7206","0.4729","0.4701","0.1221"
"1.4800","0.4797","16.0171","0.4797","0.4769","0.1244"
"1.5000","0.4866","16.3212","0.4866","0.4838","0.1267"
"1.5200","0.4946","16.6327","0.4946","0.4917","0.1291"
"1.5400","0.5014","16.9761","0.5014","0.4985","0.1318"
"1.5600","0.5068","17.2737","0.5068","0.5039","0.1341"
"1.5800","0.5123","17.5313","0.5123","0.5093","0.1361"
"1.6000","0.5183","17.7623","0.5183","0.5152","0.1379"
"1.6200","0.5249","18.0058","0.5249","0.5218","0.1398"
"1.6400","0.5317","18.2782","0.5317","0.5286","0.1419"
"1.6600","0.5388","18.5805","0.5388","0.5357","0.1443"
"1.6800","0.5472","18.8975","0.5472","0.5440","0.1467"
"1.7000","0.5542","19.2427","0.5542","0.5510","0.1494"
"1.7200","0.5599","19.5341","0.5599","0.5567","0.1517"
"1.7400","0.5658","19.7801","0.5658","0.5624","0.1536"
"1.7600","0.5721","20.0095","0.5721","0.5688","0.1554"
"1.7800","0.5792","20.2453","0.5792","0.5758","0.1572"
"1.8000","0.5859","20.5106","0.5859","0.5824","0.1593"
"1.8200","0.5930","20.7834","0.5930","0.5896","0.1614"
"1.8400","0.6012","21.0633","0.6012","0.5977","0.1635"
"1.8600","0.6077","21.3417","0.6077","0.6041","0.1657"
"1.8800","0.6133","21.5831","0.6133","0.6097","0.1676"
"1.9000","0.6189","21.7622","0.6189","0.6153","0.1690"
"1.9200","0.6254","21.9494","0.6254","0.6217","0.1704"
"1.9400","0.6322","22.1575","0.6322","0.6285","0.1720"
"1.9600","0.6388","22.3867","0.6388","0.6351","0.1738"
"1.9800","0.6464","22.6433","0.6464","0.6426","0.1758"
"2.0000","0.6548","22.9184","0.6548","0.6509","0.1779"
"2.0200","0.6611","23.1891","0.6611","0.6572","0.1800"
"2.0400","0.6668","23.4070","0.6668","0.6629","0.1817"
"2.0600","0.6728","23.5874","0.6728","0.6688","0.1831"
"2.0800","0.6795","23.7897","0.6795","0.6755","0.1847"
"2.1000","0.6863","24.0562","0.6863","0.6823","0.1868"
"2.1200","0.6931","24.3903","0.6931","0.6891","0.1894"
"2.1400","0.7008","24.7855","0.7008","0.6967","0.1924"
"2.1600","0.7078","25.1927","0.7078","0.7037","0.1956"
"2.1800","0.7128","25.5740","0.7128","0.7086","0.1986"
"2.2000","0.7180","25.8857","0.7180","0.7138","0.2010"
"2.2200","0.7240","26.1736","0.7240","0.7198","0.2032"
"2.2400","0.7311","26.4856","0.7311","0.7268","0.2056"
"2.2600","0.7386","26.8712","0.7386","0.7342","0.2086"
"2.2800","0.7461","27.2815","0.7461","0.7417","0.2118"
"2.3000","0.7546","27.7190","0.7546","0.7502","0.2152"
"2.3200","0.7620","28.1697","0.7620","0.7575","0.2187"
"2.3400","0.7676","28.5611","0.7676","0.7631","0.2218"
"2.3600","0.7732","28.8996","0.7732","0.7687","0.2244"
"2.3800","0.7794","29.2042","0.7794","0.7748","0.2268"
"2.4000","0.7861","29.5260","0.7861","0.7815","0.2293"
"2.4200","0.7927","29.8745","0.7927","0.7881","0.2320"
"2.4400","0.7994","30.2247","0.7994","0.7947","0.2347"
"2.4600","0.8074","30.5858","0.8074","0.8027","0.2375"
"2.4800","0.8143","30.9801","0.8143","0.8095","0.2405"
"2.5000","0.8199","31.3378","0.8199","0.8151","0.2433"
"2.5200","0.8256","31.6584","0.8256","0.8207","0.2458"
"2.5400","0.8316","31.9510","0.8316","0.8267","0.2481"
"2.5600","0.8383","32.2489","0.8383","0.8334","0.2504"
"2.5800","0.8450","32.5715","0.8450","0.8400","0.2529"
"2.6000","0.8522","32.9193","0.8522","0.8472","0.2556"
"2.6200","0.8609","33.3045","0.8609","0.8559","0.2586"
"2.6400","0.8678","33.7145","0.8678","0.8627","0.2618"
"2.6600","0.8734","34.0740","0.8734","0.8683","0.2646"
"2.6800","0.8790","34.3734","0.8790","0.8739","0.2669"
"2.7000","0.8853","34.6411","0.8853","0.8801","0.2690"
"2.7200","0.8921","34.9238","0.8921","0.8869","0.2712"
"2.7400","0.8988","35.2429","0.8988","0.8936","0.2736"
"2.7600","0.9063","35.5811","0.9063","0.9010","0.2763"
"2.7800","0.9146","35.9499","0.9146","0.9092","0.2791"
"2.8000","0.9206","36.3097","0.9206","0.9152","0.2819"
"2.8200","0.9261","36.6126","0.9261","0.9207","0.2843"
"2.8400","0.9321","36.8568","0.9321","0.9266","0.2862"
"2.8600","0.9386","37.0986","0.9386","0.9331","0.2880"
"2.8800","0.9456","37.3703","0.9456","0.9401","0.2902"
"2.9000","0.9525","37.6828","0.9525","0.9469","0.2926"
"2.9200","0.9607","38.0277","0.9607","0.9551","0.2953"
"2.9400","0.9690","38.4040","0.9690","0.9633","0.2982"
"2.9600","0.9750","38.7752","0.9750","0.9693","0.3011"
"2.9800","0.9805","39.0695","0.9805","0.9747","0.3033"
"3.0000","0.9862","39.3150","0.9862","0.9804","0.3053"
"3.0200","0.9928","39.5474","0.9928","0.9870","0.3071"
"3.0400","0.9993","39.8238","0.9993","0.9934","0.3092"
"3.0600","1.0056","40.1016","1.0056","0.9997","0.3114"
"3.0800","1.0129","40.4087","1.0129","1.0070","0.3137"
"3.1000","1.0206","40.7383","1.0206","1.0146","0.3163"
"3.1200","1.0263","41.0577","1.0263","1.0203","0.3188"
"3.1400","1.0320","41.3318","1.0320","1.0260","0.3209"
"3.1600","1.0381","41.5769","1.0381","1.0321","0.3228"
"3.1800","1.0449","41.8300","1.0449","1.0388","0.3248"
"3.2000","1.0520","42.1252","1.0520","1.0458","0.3271"
"3.2200","1.0595","42.4504","1.0595","1.0532","0.3296"
"3.2400","1.0683","42.8083","1.0683","1.0620","0.3324"
"3.2600","1.0756","43.1850","1.0756","1.0693","0.3353"
"3.2800","1.0810","43.5168","1.0810","1.0746","0.3379"
"3.3000","1.0864","43.7714","1.0864","1.0800","0.3399"
"3.3200","1.0923","44.0002","1.0923","1.0859","0.3416"
"3.3400","1.0991","44.2533","1.0991","1.0926","0.3436"
"3.3600","1.1058","44.5434","1.1058","1.0993","0.3459"
"3.3800","1.1129","44.8524","1.1129","1.1064","0.3483"
"3.4000","1.1211","45.1859","1.1211","1.1146","0.3508"
"3.4200","1.1277","45.5370","1.1277","1.1211","0.3536"
"3.4400","1.1332","45.8446","1.1332","1.1265","0.3560"
"3.4600","1.1389","46.1158","1.1389","1.1323","0.3581"
"3.4800","1.1451","46.3675","1.1451","1.1384","0.3600"
"3.5000","1.1521","46.6414","1.1521","1.1453","0.3621"
"3.5200","1.1589","46.9530","1.1589","1.1522","0.3646"
"3.5400","1.1663","47.2736","1.1663","1.1594","0.3670"
"3.5600","1.1745","47.6265","1.1745","1.1676","0.3698"
"3.5800","1.1808","47.9711","1.1808","1.1739","0.3725"
"3.6000","1.1864","48.2631","1.1864","1.1795","0.3747"
"3.6200","1.1923","48.5160","1.1923","1.1853","0.3767"
"3.6400","1.1988","48.7681","1.1988","1.1918","0.3787"
"3.6600","1.2058","49.0423","1.2058","1.1988","0.3808"
"3.6800","1.2124","49.3605","1.2124","1.2053","0.3833"
"3.7000","1.2197","49.6895","1.2197","1.2126","0.3858"
"3.7200","1.2275","50.0355","1.2275","1.2203","0.3885"
"3.7400","1.2333","50.3884","1.2333","1.2261","0.3912"
"3.7600","1.2388","50.6798","1.2388","1.2315","0.3935"
"3.7800","1.2448","50.9459","1.2448","1.2375","0.3956"
"3.8000","1.2517","51.2174","1.2517","1.2444","0.3977"
"3.8200","1.2589","51.5354","1.2589","1.2515","0.4001"
"3.8400","1.2661","51.8783","1.2661","1.2587","0.4028"
"3.8600","1.2746","52.2551","1.2746","1.2671","0.4057"
"3.8800","1.2826","52.6573","1.2826","1.2751","0.4089"
"3.9000","1.2884","53.0412","1.2884","1.2808","0.4118"
"3.9200","1.2938","53.3423","1.2938","1.2862","0.4142"
"3.9400","1.2995","53.6034","1.2995","1.2918","0.4162"
"3.9600","1.3059","53.8609","1.3059","1.2982","0.4182"
"3.9800","1.3124","54.1542","1.3124","1.3047","0.4205"
"4.0000","1.3189","54.4714","1.3189","1.3112","0.4229"
"4.0200","1.3268","54.8200","1.3268","1.3190","0.4256"
"4.0400","1.3341","55.1962","1.3341","1.3263","0.4286"
"4.0600","1.3394","55.5493","1.3394","1.3316","0.4313"
"4.0800","1.3449","55.8309","1.3449","1.3371","0.4335"
"4.1000","1.3511","56.0992","1.3511","1.3432","0.4356"
"4.1200","1.3583","56.3898","1.3583","1.3503","0.4378"
"4.1400","1.3655","56.7246","1.3655","1.3575","0.4404"
"4.1600","1.3727","57.0959","1.3727","1.3646","0.4433"
"4.1800","1.3811","57.4734","1.3811","1.3730","0.4462"
"4.2000","1.3880","57.8619","1.3880","1.3798","0.4493"
"4.2200","1.3935","58.2052","1.3935","1.3853","0.4519"
"4.2400","1.3991","58.4888","1.3991","1.3909","0.4541"
"4.2600","1.4056","58.7558","1.4056","1.3974","0.4562"
"4.2800","1.4127","59.0591","1.4127","1.4044","0.4586"
"4.3000","1.4193","59.3867","1.4193","1.4110","0.4611"
"4.3200","1.4264","59.7194","1.4264","1.4180","0.4637"
"4.3400","1.4346","60.0816","1.4346","1.4262","0.4665"
"4.3600","1.4413","60.4545","1.4413","1.4328","0.4694"
"4.3800","1.4470","60.7922","1.4470","1.4385","0.4720"
"4.4000","1.4527","61.0857","1.4527","1.4442","0.4743"
"4.4200","1.4589","61.3555","1.4589","1.4504","0.4764"
"4.4400","1.4654","61.6311","1.4654","1.4568","0.4785"
"4.4600","1.4717","61.9289","1.4717","1.4631","0.4808"
"4.4800","1.4787","62.2330","1.4787","1.4700","0.4832"
"4.5000","1.4869","62.5650","1.4869","1.4782","0.4858"
"4.5200","1.4934","62.9250","1.4934","1.4847","0.4886"
"4.5400","1.4989","63.2571","1.4989","1.4901","0.4912"
"4.5600","1.5047","63.5330","1.5047","1.4959","0.4933"
"4.5800","1.5114","63.8079","1.5114","1.5025","0.4954"
"4.6000","1.5186","64.1115","1.5186","1.5097","0.4978"
"4.6200","1.5257","64.4520","1.5257","1.5168","0.5004"
"4.6400","1.5338","64.8197","1.5338","1.5248","0.5033"
"4.6600","1.5413","65.2110","1.5413","1.5322","0.5063"
"4.6800","1.5465","65.5639","1.5465","1.5374","0.5091"
"4.7000","1.5518","65.8416","1.5518","1.5427","0.5112"
"4.7200","1.5578","66.0883","1.5578","1.5486","0.5131"
"4.7400","1.5649","66.3616","1.5649","1.5557","0.5153"
"4.7600","1.5725","66.6967","1.5725","1.5633","0.5179"
"4.7800","1.5801","67.0671","1.5801","1.5709","0.5207"
"4.8000","1.5885","67.4679","1.5885","1.5792","0.5238"
"4.8200","1.5953","67.8582","1.5953","1.5860","0.5269"
"4.8400","1.6006","68.2014","1.6006","1.5912","0.5295"
"4.8600","1.6062","68.4663","1.6062","1.5968","0.5316"
"4.8800","1.6122","68.7138","1.6122","1.6028","0.5335"
"4.9000","1.6190","68.9768","1.6190","1.6095","0.5356"
"4.9200","1.6255","69.2716","1.6255","1.6160","0.5378"
"4.9400","1.6321","69.5877","1.6321","1.6225","0.5403"
"4.9600","1.6401","69.9204","1.6401","1.6305","0.5429"
"4.9800","1.6474","70.2882","1.6474","1.6377","0.5457"
"5.0000","1.6531","70.6362","1.6531","1.6434","0.5484"
"5.0200","1.6590","70.9255","1.6590","1.6493","0.5507"
"5.0400","1.6653","71.1901","1.6653","1.6556","0.5527"
"5.0600","1.6721","71.4704","1.6721","1.6623","0.5549"
"5.0800","1.6790","71.7774","1.6790","1.6691","0.5573"
"5.1000","1.6867","72.1184","1.6867","1.6768","0.5600"
"5.1200","1.6954","72.4994","1.6954","1.6855","0.5629"
"5.1400","1.7018","72.8797","1.7018","1.6918","0.5659"
"5.1600","1.7070","73.1983","1.7070","1.6970","0.5683"
"5.1800","1.7124","73.4479","1.7124","1.7024","0.5703"
"5.2000","1.7184","73.6749","1.7184","1.7084","0.5720"
"5.2200","1.7251","73.9350","1.7251","1.7149","0.5741"
"5.2400","1.7320","74.2294","1.7320","1.7218","0.5763"
"5.2600","1.7399","74.5579","1.7399","1.7297","0.5789"
"5.2800","1.7485","74.9359","1.7485","1.7383","0.5818"
"5.3000","1.7546","75.3126","1.7546","1.7443","0.5848"
"5.3200","1.7602","75.6312","1.7602","1.7499","0.5872"
"5.3400","1.7661","75.8971","1.7661","1.7558","0.5893"
"5.3600","1.7727","76.1554","1.7727","1.7623","0.5913"
"5.3800","1.7794","76.4320","1.7794","1.7690","0.5934"
"5.4000","1.7859","76.7341","1.7859","1.7755","0.5958"
"5.4200","1.7933","77.0418","1.7933","1.7828","0.5982"
"5.4400","1.8007","77.3833","1.8007","1.7902","0.6008"
"5.4600","1.8065","77.7093","1.8065","1.7959","0.6034"
"5.4800","1.8122","77.9940","1.8122","1.8016","0.6056"
"5.5000","1.8182","78.2544","1.8182","1.8075","0.6076"
"5.5200","1.8250","78.5112","1.8250","1.8143","0.6096"
"5.5400","1.8321","78.8098","1.8321","1.8213","0.6119"
"5.5600","1.8389","79.1311","1.8389","1.8281","0.6144"
"5.5800","1.8469","79.4752","1.8469","1.8361","0.6171"
"5.6000","1.8548","79.8368","1.8548","1.8439","0.6199"
"5.6090","1.8575","80.0032","1.8575","1.8466","0.6212"

